,Country,Fulfill_Via,Shipment_Mode,Sub_Classification,Dosage_Form,Line_Item_Quantity,Line_Item_Value,Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean
7205,14,1,0,2,2,2500.0,29375.0,63.33,4758.36,301.0
7206,9,1,0,2,2,2100.0,12033.0,25.94,13243.91,7268.0
7207,14,1,0,2,2,3000.0,13350.0,28.78,15347.04,1642.0
7208,14,1,0,2,2,3000.0,8190.0,17.66,15347.04,1642.0
7209,2,1,2,2,2,5000.0,56100.0,120.95,6147.18,659.0
7210,2,1,2,2,2,3000.0,35250.0,76.0,6147.18,270.0
7211,0,1,0,2,2,11994.0,39340.32,84.82,12648.38,3202.0
7212,0,1,0,2,2,441.0,1446.48,3.12,12648.38,3202.0
7213,14,1,0,2,2,4000.0,47000.0,101.33,6068.75,365.0
7214,2,1,2,2,2,28600.0,78078.0,168.34,6147.14,3344.0
7215,2,1,2,2,2,3322.0,9069.06,19.55,6147.18,377.0
7216,14,1,0,2,2,4399.0,37611.45,81.09,67318.62599614196,20269.0
7217,14,1,0,2,2,667.0,2968.15,6.4,16285.97,7187.0
7218,0,1,0,2,2,61920.0,542419.2,1169.46,8815.65,5334.0
7219,14,1,0,2,2,40213.0,343821.15,741.28,35689.71,3457.0
7220,4,1,0,2,2,56054.0,327915.9,706.99,16249.55,15140.0
7221,4,1,0,2,2,6580.0,15331.4,33.05,4658.75,579.0
7222,0,1,0,2,2,4360.0,168950.0,364.26,8953.2,6587.0
7223,0,1,1,2,2,118170.0,1267480.9786782686,1825.8853909196707,8953.2,18041.0
7224,6,1,0,2,2,52752.0,451029.6,972.42,67318.62599614196,8085.0
7225,4,1,1,2,2,59746.0,342344.58,738.09,16981.15,16961.0
7226,9,1,1,2,2,50000.0,286500.0,617.69,16594.87,18105.0
7227,6,1,0,1,1,600.0,810.0,1.75,29153.27,69.0
7228,14,1,0,2,2,21506.0,183876.3,396.44,56372.66,13087.0
7229,14,1,0,2,2,8375.0,98406.25,212.16,56372.66,13087.0
7230,4,1,1,2,2,146746.99759882494,399000.0,860.24,8109.91,8754.0
7231,2,1,0,1,3,2150.0,20876.5,45.01,20264.93,16417.0
7232,2,1,0,2,2,21400.0,206082.0,444.31,20264.93,16417.0
7233,4,1,1,2,2,128000.0,578560.0,1247.38,16868.38,18057.0
7234,0,1,1,1,1,7483.0,15115.66,32.59,6406.53,7889.0
7235,12,1,0,2,2,8556.0,28063.68,60.51,4156.94,643.0
7236,0,1,1,2,2,50928.0,435434.4,938.8,7816.45,11468.0
7237,9,1,1,2,2,112100.0,608703.0,1312.36,15919.75,12810.0
7238,4,1,1,2,2,17045.0,270845.05,583.94,17520.43,20752.0
7239,0,1,0,1,1,551.0,1113.02,2.4,11235.05,3093.0
7240,6,1,0,1,1,4810.0,8898.5,19.19,67318.62599614196,7755.0
7241,0,1,0,2,2,800.0,13152.0,28.36,2700.18,364.0
7242,14,1,1,2,2,9255.0,103841.1,223.88,6120.6,1243.0
7243,15,1,0,1,3,1467.0,3286.08,5.42,16252.95,1435.0
7244,2,1,2,2,2,55488.0,605928.96,1306.38,43548.0,44896.759680241674
7245,2,1,2,2,3,200.0,280.0,0.6,43548.0,44896.759680241674
7246,15,1,0,2,2,2005.0,31077.5,51.28,20805.8,2634.0
7247,15,1,0,2,2,34553.0,149268.96,246.29,20805.8,2634.0
7248,3,1,0,1,2,2292.0,17694.24,38.15,1647.0,617.0
7249,0,1,0,1,3,492.0,4777.32,10.3,8758.37,3629.0
7250,0,1,0,2,2,2436.0,37758.0,81.41,8758.37,1195.0
7251,14,1,1,2,2,6361.0,52541.86,113.28,67318.62599614196,17496.0
7252,0,1,0,1,1,448.0,6137.6,10.13,17941.47,1135.0
7253,14,1,1,2,2,11979.0,30067.29,64.83,23675.63,2875.0
7254,2,1,2,2,2,19836.0,395133.12,851.91,12601.06,2164.0
7255,14,1,1,2,2,45000.0,194400.0,320.76,23711.16,5075.0
7256,9,1,1,2,2,9073.0,22773.23,49.1,2494.56,521.0
7257,14,1,1,2,2,2950.0,12449.0,20.54,3397.95,338.0
7258,9,1,1,1,3,811.0,7874.81,16.98,1224.02,103.0
7259,3,1,1,2,2,28200.0,561744.0,926.88,3859.0,3076.0
7260,2,1,2,2,2,3000.0,19710.0,32.52,13398.06,263.0
7261,15,1,0,2,2,10914.0,70067.88,115.61,226.25,611.0
7262,12,1,1,2,3,420.0,588.0,0.97,843.36,36.0
7263,9,1,0,1,2,5287.0,17447.1,37.62,2001.46,357.0
7264,6,1,0,1,1,3100.0,6045.0,13.03,14661.14,1156.0
7265,0,1,0,2,2,23147.0,259709.34,428.52,60432.88,26409.0
7266,9,1,1,2,2,9226.0,49635.88,81.9,12956.94,5154.0
7267,8,1,0,1,1,659.0,1285.05,2.12,4338.44,294.0
7268,3,1,1,2,2,3428.0,68285.76,112.67,1047.17,396.0
7269,9,1,1,1,2,24940.0,105995.0,228.53,2326.77,1456.0
7270,9,1,1,1,1,808.0,10100.0,16.66,1360.32,298.0
7271,15,1,0,2,2,8277.0,21354.66,35.24,15635.84,2036.0
7272,0,1,0,2,2,8640.0,129945.6,214.41,3274.41,777.0
7273,12,1,1,2,2,1458.0,3397.14,5.61,1078.61,79.0
7274,3,1,1,1,2,9940.0,42245.0,69.7,6614.27,562.0
7275,6,1,0,1,1,320.0,4000.0,6.6,2053.52,122.0
7276,5,1,1,2,3,263.0,5260.0,8.68,14622.43,21.0
7277,4,1,1,2,2,5111.0,35879.22,59.2,889.94,639.0
7278,13,1,0,1,1,4000.0,7800.0,10.94,5752.74,1496.0
7279,5,1,0,2,2,90.0,631.8,1.04,1274.98,46.0
7280,9,1,1,2,2,4669.0,13773.55,22.73,5216.63,8578.0
7281,2,1,2,2,2,129958.0,1267480.9786782686,1825.8853909196707,15322.73,18907.0
7282,0,1,1,2,2,11520.0,103334.4,170.5,12102.81,303.0
7283,0,1,1,2,2,13590.0,95401.8,157.41,12102.81,303.0
7284,8,1,0,1,1,284.0,525.4,0.87,1783.38,103.0
7285,6,1,0,1,1,4000.0,8400.0,13.86,16163.28,1587.0
7286,20,1,0,2,2,254.0,2794.0,3.92,912.36,55.0
7287,20,1,0,2,2,9.0,303.66,0.43,912.36,13.0
7288,20,1,0,1,1,463.0,902.85,1.27,2110.2,220.0
7289,20,1,0,1,1,620.0,1209.0,1.7,2460.79,288.0
7290,20,1,0,1,1,151.0,294.45,0.41,1418.01,65.0
7291,20,1,0,2,2,19.0,115.52,0.16,1418.01,65.0
7292,20,1,0,2,2,105.0,737.1,1.03,1524.5,70.0
7293,12,1,1,1,1,41998.0,81896.1,135.13,9458.64,12489.0
7294,9,1,1,2,2,13212.0,71080.56,117.28,4777.08,2721.0
7295,20,1,0,2,2,73.0,170.09,0.24,491.43,5.0
7296,6,1,0,2,2,2250.0,32917.5,46.15,67318.62599614196,9635.0
7297,3,1,1,1,3,6510.0,57743.7,95.28,1698.83,830.0
7298,0,1,0,2,2,47614.0,196169.68,275.03,9657.88,3453.0
7299,3,1,1,2,2,39402.0,276602.04,456.39,7651.59,10142.0
7300,2,1,2,1,3,1530.0,13571.1,19.03,25231.96,233.0
7301,2,1,2,2,2,3000.0,16500.0,23.13,25231.96,188.0
7302,2,1,2,2,2,19501.0,45437.33,63.7,25231.96,2046.0
7303,3,1,1,1,2,11262.0,47863.5,78.97,3279.25,641.0
7304,4,1,1,2,2,54850.0,492004.5,811.81,5447.21,2236.0
7305,18,1,0,2,2,240.0,8097.6,11.35,9506.0,5256.0
7306,14,1,1,2,2,2900.0,23200.0,32.53,4054.19,1414.0
7307,0,1,1,2,2,10440.0,152737.2,252.02,22878.26,10746.0
7308,9,1,1,2,2,78082.0,474738.56,783.32,29250.68,21063.0
7309,9,1,1,2,2,7150.0,21092.5,34.8,29250.68,21063.0
7310,14,1,1,2,2,12762.0,140382.0,231.63,55175.61,11441.0
7311,4,1,1,2,2,15000.0,219450.0,307.67,8510.81,1677.0
7312,12,1,1,2,2,4666.0,25103.08,41.42,3580.36,346.0
7313,9,1,1,2,2,71030.0,382141.4,630.53,16978.83,12347.0
7314,4,1,1,2,2,96655.0,773240.0,1275.85,36650.58,28103.0
7315,4,1,1,2,2,136109.0,955485.18,1576.55,36650.58,28103.0
7316,4,1,1,2,2,109226.0,450011.12,630.92,10598.2,6636.0
7317,2,1,2,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,27441.22,44896.759680241674
7318,15,1,0,2,2,1005.0,2341.65,3.28,4392.94,544.0
7319,15,1,0,2,2,330.0,7425.0,10.41,7519.8,630.0
7320,15,1,0,2,2,368.0,2024.0,2.84,761.91,709.0
7321,2,1,2,2,2,39680.0,219827.2,308.2,27441.25,3329.0
7322,9,1,1,2,2,17422.0,71778.64,118.43,15219.71,8433.0
7323,0,1,0,2,2,1620.0,36450.0,51.1,26205.83,6798.0
7324,6,1,0,2,2,50928.0,282141.12,395.56,53775.56,5456.0
7325,4,1,1,2,2,7452.0,97993.8,137.39,4496.13,737.0
7326,9,1,1,2,2,7150.0,21092.5,34.8,5530.11,7095.0
7327,9,1,1,2,2,11574.0,119096.46,196.51,5530.11,7095.0
7328,20,1,0,2,2,1200.0,2928.0,4.11,6061.4,895.0
7329,20,1,0,2,2,1440.0,11203.2,15.71,6061.4,895.0
7330,0,1,2,2,2,3136.0,94080.0,131.9,2330.22,478.0
7331,8,1,0,1,1,230.0,425.5,0.6,1075.62,83.0
7332,4,1,1,2,2,146746.99759882494,443899.44,622.35,4496.15,11438.0
7333,2,1,2,2,2,20000.0,46600.0,65.33,17090.0,2238.0
7334,2,1,2,2,2,27911.0,154626.94,216.79,17090.0,11969.0
7335,15,1,0,2,2,2816.0,15488.0,21.71,1474.9,231.0
7336,0,1,0,2,2,1840.0,55200.0,77.39,2394.27,464.0
7337,14,1,0,2,2,36000.0,87840.0,123.15,27321.52,5486.0
7338,2,1,2,2,2,732.0,1705.56,2.39,21347.13,57.0
7339,9,1,1,2,2,17422.0,66377.82,109.52,15299.59,7490.0
7340,14,1,1,2,2,834.0,1851.48,2.6,4911.0,836.0
7341,14,1,0,2,2,26574.0,206745.72,289.86,19980.62,2369.0
7342,4,1,1,2,2,27452.0,355777.92,498.8,11188.53,3090.0
7343,0,1,1,1,1,608.0,7600.0,10.66,2641.45,223.0
7344,3,1,1,1,2,38347.0,105837.72,148.38,6900.62,1502.0
7345,2,1,2,2,2,25712.0,198496.64,278.29,16532.5,7666.0
7346,0,1,1,1,3,2528.0,27808.0,38.99,4754.52,740.0
7347,5,1,0,2,2,7541.0,223816.88,313.79,32401.62,2003.0
7348,2,1,2,2,2,12156.0,30511.56,42.78,16532.5,14810.0
7349,9,1,1,2,2,10963.0,26530.46,43.78,8832.53,4687.0
7350,9,1,1,2,2,17422.0,66377.82,109.52,6014.22,7191.0
7351,8,1,0,2,3,25.0,33.0,0.05,931.34,5.0
7352,8,1,0,1,1,366.0,768.6,1.08,4718.3,38.0
7353,8,1,0,2,2,1652.0,11167.52,15.66,4718.3,38.0
7354,8,1,0,1,1,288.0,561.6,0.79,4718.3,38.0
7355,20,1,0,2,2,298.0,3862.08,5.41,25634.47,3637.0
7356,20,1,0,2,2,525.0,2000.25,2.8,25634.47,3637.0
7357,9,1,1,1,1,80.0,1000.0,1.4,588.72,29.0
7358,4,1,1,2,2,17124.0,66954.84,93.87,7317.47,17125.0
7359,0,1,1,1,3,3400.0,28084.0,39.37,36194.84,18204.0
7360,14,1,1,2,2,22783.0,55134.86,77.3,6265.36,1285.0
7361,14,1,1,2,2,26432.0,63965.44,89.68,10915.97,1499.0
7362,5,1,0,2,2,50400.0,197064.0,276.28,16603.9,3090.0
7363,17,1,0,2,2,300.0,726.0,1.02,15446.4,1624.0
7364,5,1,0,2,2,11492.0,63665.68,89.26,23249.47,3863.0
7365,12,1,1,2,2,17520.0,171871.2,240.96,3855.94,9370.0
7366,12,1,1,2,2,8586.0,19060.92,26.72,3855.94,775.0
7367,9,1,1,2,2,69737.0,168763.54,236.61,8751.99,4028.0
7368,0,1,1,2,2,56228.0,204669.92,286.95,17129.96,6242.0
7369,0,1,1,2,2,23705.0,86286.2,120.97,17129.96,6242.0
7370,4,1,1,2,2,50000.0,122000.0,171.04,16697.66,7567.0
7371,2,1,0,2,2,11597.0,89528.84,125.52,15459.1,9421.0
7372,2,1,0,2,2,51861.0,1267480.9786782686,1825.8853909196707,15459.09,14647.0
7373,0,1,1,1,2,15120.0,41731.2,58.51,4424.91,959.0
7374,4,1,1,2,2,876.0,1892.16,2.65,3951.02,44.0
7375,2,1,0,1,2,6654.0,48574.2,68.1,51090.0,465.0
7376,9,1,1,2,2,16971.0,131016.12,183.68,8000.72,1464.0
7377,14,1,0,2,2,2131.0,4602.96,6.45,2005.48,117.0
7378,3,1,1,2,2,574.0,15325.8,21.49,6031.15,4758.0
7379,12,1,1,2,2,84875.0,816497.5,1144.73,7433.02,18031.0
7380,20,1,0,2,2,155.0,2008.8,2.48,40434.04,5897.0
7381,20,1,0,1,1,7003.0,13655.85,16.89,40434.04,5897.0
7382,20,1,0,2,2,170.0,392.7,0.49,40434.04,5897.0
7383,9,1,1,2,2,131487.0,318198.54,446.11,47389.63,44896.759680241674
7384,2,1,2,2,2,22790.0,165683.3,232.29,29780.5,22259.0
7385,12,1,1,2,2,1458.0,2901.42,3.59,7733.77,3591.0
7386,20,1,0,2,2,1296.0,9421.92,11.65,9687.69,112.0
7387,14,1,0,2,2,14704.0,178065.44,220.27,39037.7,3988.0
7388,9,1,1,2,2,810.0,11307.6,15.85,1600.0,52.0
7389,6,1,0,1,2,3024.0,6834.24,8.45,3048.08,165.0
7390,6,1,0,1,2,2000.0,14600.0,18.06,67318.62599614196,16035.0
7391,6,1,0,1,1,330.0,412.5,0.51,67318.62599614196,16035.0
7392,6,1,0,2,2,53220.0,386909.4,478.61,67318.62599614196,16035.0
7393,14,1,0,2,2,7875.0,17797.5,22.02,8507.01,1366.0
7394,9,1,1,2,2,30000.0,67800.0,95.06,49580.17,8615.0
7395,8,1,1,2,2,529.0,1052.71,1.3,3178.0,110.0
7396,8,1,0,2,2,487.0,3540.49,4.38,12862.56,1283.0
7397,14,1,1,1,2,2125.0,4802.5,5.94,6585.03,610.0
7398,8,1,0,2,2,3485.0,7876.1,9.74,3066.05,214.0
7399,9,1,1,2,2,73271.0,628665.18,881.39,14451.69,13288.0
7400,0,1,1,2,2,50000.0,429000.0,601.46,41802.56,22043.0
7401,8,1,0,1,1,397.0,833.7,1.03,5724.4,466.0
7402,3,1,1,2,2,31512.0,191277.84,236.61,3300.95,2635.0
7403,14,1,1,1,1,36229.0,70646.55,87.39,12203.29,13310.0
7404,3,1,1,2,2,1980.0,7999.2,11.21,1382.0,126.0
7405,15,1,0,2,2,8250.0,38775.0,47.96,8281.7,1230.0
7406,18,1,0,2,2,450.0,1017.0,1.26,3763.2,652.0
7407,14,1,1,2,2,24912.0,82956.96,102.62,23809.39,11337.0
7408,14,1,1,2,2,68736.0,589754.88,729.53,23809.39,11337.0
7409,17,1,0,2,2,1278.0,13444.56,16.63,12356.0,1309.0
7410,14,1,1,2,2,26940.0,126618.0,156.63,11803.13,2517.0
7411,12,1,1,1,1,13150.0,27615.0,34.16,5496.08,7908.0
7412,14,1,1,1,2,5861.0,24323.15,30.09,3426.68,345.0
7413,2,1,2,2,2,59615.0,772610.4,1083.2,14547.55,7722.0
7414,2,1,2,1,2,9627.0,21757.02,26.91,14547.55,486.0
7415,5,1,0,1,1,3000.0,6300.0,7.79,7086.88,1151.0
7416,2,1,2,2,2,31132.0,267112.56,330.42,20666.08,5041.0
7417,12,1,1,2,2,10000.0,129600.0,160.32,7951.22,1033.0
7418,4,1,1,2,2,92492.0,647444.0,907.72,11941.65,22497.0
7419,2,1,2,2,2,1428.0,4755.24,5.88,20761.0,16966.0
7420,2,1,2,2,2,60000.0,199800.0,247.15,20761.0,16966.0
7421,4,1,1,2,2,53787.0,697079.52,862.29,42040.3,6342.0
7422,4,1,1,2,2,107832.0,754824.0,1058.26,12651.44,8744.0
7423,9,1,1,2,2,10227.0,23113.02,28.59,11133.66,394.0
7424,9,1,1,2,2,98203.0,221938.78,274.54,11133.66,394.0
7425,9,1,1,1,2,49000.0,203350.0,251.54,11133.66,3573.0
7426,3,1,1,1,2,578.0,2312.0,2.86,1506.5,24.0
7427,4,1,1,2,2,5410.0,70113.6,86.73,5213.01,645.0
7428,17,1,1,2,2,240.0,1744.8,2.16,1641.0,81.0
7429,3,1,0,2,2,60000.0,495600.0,613.06,40857.69,7857.0
7430,14,1,0,2,2,100000.0,858000.0,1061.35,67318.62599614196,19158.0
7431,20,1,0,2,2,379.0,4911.84,6.08,20499.33,5426.0
7432,20,1,0,2,2,373.0,742.27,0.92,20499.33,5426.0
7433,18,1,0,1,1,927.0,1714.95,2.12,4674.58,891.0
7434,18,1,0,1,1,1480.0,3108.0,3.84,4674.58,891.0
7435,20,1,0,1,2,1413.0,3193.38,3.95,20499.33,758.0
7436,20,1,0,1,2,5076.0,21065.4,26.06,20499.33,758.0
7437,20,1,0,1,2,40.0,160.0,0.2,20499.33,758.0
7438,14,1,0,2,2,50000.0,413000.0,510.88,36226.26,6481.0
7439,14,1,0,2,2,59680.0,512054.4,633.41,58707.0,9886.0
7440,12,1,1,2,2,13100.0,61570.0,76.16,4044.33,4223.0
7441,18,1,0,2,2,2562.0,15551.34,19.24,1634.38,240.0
7442,3,1,1,1,1,14146.0,27584.7,34.12,17114.5,5475.0
7443,4,1,1,2,2,62000.0,710520.0,878.91,14316.94,6795.0
7444,0,1,1,2,2,19920.0,144818.4,179.14,15614.89,3653.0
7445,8,1,0,1,1,160.0,336.0,0.42,1303.0,395.0
7446,15,1,0,2,2,41083.0,136806.39,169.23,67318.62599614196,7791.0
7447,4,1,1,2,2,80000.0,180800.0,223.65,13300.01,6502.0
7448,2,1,2,2,2,123700.0,1061346.0,1312.89,20225.07,18882.0
7449,0,1,1,1,1,2000.0,4200.0,5.2,27875.36,7541.0
7450,4,1,1,1,2,20000.0,77800.0,96.24,5900.0,117.0
7451,18,1,0,2,2,6120.0,68238.0,84.41,4581.26,820.0
7452,14,1,1,2,2,990.0,11345.4,14.03,2279.5,597.0
7453,3,1,1,2,2,72518.0,163890.68,202.73,7134.39,10109.0
7454,3,1,1,1,2,50000.0,194500.0,240.6,10167.54,2791.0
7455,0,1,1,2,2,4800.0,10704.0,13.24,4017.7,216.0
7456,8,1,0,1,1,81.0,117.45,0.15,728.3,32.0
7457,12,1,1,2,2,33650.0,187767.0,232.27,5816.46,6904.0
7458,0,1,1,1,3,1200.0,0.0,0.0,1532.73,80.0
7459,3,1,1,2,2,5531.0,61670.65,76.29,7134.39,8456.0
7460,9,1,1,1,2,88500.0,344265.0,425.86,11604.57,5103.0
7461,0,1,0,2,2,9744.0,45796.8,56.65,12924.8,989.0
7462,18,1,0,2,2,687.0,1552.62,1.92,771.9,95.0
7463,12,1,1,2,2,34552.0,232534.96,287.65,15814.01,17181.0
7464,17,1,0,1,2,66.0,613.8,0.63,6333.0,613.0
7465,2,1,2,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,49199.75,38142.0
7466,0,1,1,2,2,50510.0,549043.7,679.17,18278.07,6766.0
7467,12,1,1,2,2,103129.0,1121012.23,1386.69,7928.11,36903.0
7468,14,1,0,2,2,23819.0,53830.94,55.34,8854.24,1447.0
7469,12,1,1,2,2,1638.0,7698.6,7.91,8406.81,5170.0
7470,0,1,1,2,2,72300.0,240759.0,337.54,18607.76,4392.0
7471,9,1,1,1,2,146746.99759882494,1087500.0,1345.24,18090.64,16192.0
7472,15,1,1,2,2,24996.0,83236.68,85.57,3975.7,8701.0
7473,15,1,1,2,2,47158.0,512607.46,526.96,3975.7,8701.0
7474,5,1,1,2,2,36406.0,171108.2,211.66,12995.06,22442.0
7475,12,1,1,2,2,95.0,784.7,0.81,22890.82,28696.0
7476,15,1,0,2,2,34224.0,160852.8,165.36,38560.67,5447.0
7477,0,1,1,2,2,6377.0,29971.9,37.08,4730.18,833.0
7478,0,1,0,2,2,1481.0,3184.15,3.94,1400.0,141.0
7479,12,1,1,2,2,3456.0,16243.2,16.7,3590.0,358.0
7480,4,1,1,2,2,3599.0,73707.52,75.77,47532.09,7140.0
7481,8,1,0,1,1,144.0,205.92,0.21,5380.36,282.0
7482,3,1,1,2,2,76134.0,905233.26,930.58,43758.8,9400.0
7483,0,1,1,2,2,964.0,19318.56,23.9,27664.61,6705.0
7484,0,1,1,2,2,10620.0,119262.6,122.6,33073.6,8889.0
7485,0,1,1,2,2,30000.0,323400.0,332.46,17647.73,4919.0
7486,3,1,1,2,2,1542.0,8851.08,10.95,2317.16,9400.0
7487,4,1,1,2,2,123856.0,574691.84,590.78,19564.23,17018.0
7488,12,1,1,2,2,100000.0,811000.0,833.71,30202.86,44896.759680241674
7489,12,1,1,2,2,100000.0,811000.0,833.71,30202.86,44896.759680241674
7490,0,1,0,2,2,24765.0,200844.15,248.44,11186.09,2666.0
7491,0,1,1,1,2,11000.0,61930.0,63.66,34551.83,9080.0
7492,4,1,0,1,1,2000.0,2600.0,2.67,6380.09,825.0
7493,14,1,1,2,2,114630.0,771459.9,793.06,4909.97,10166.0
7494,3,1,1,2,2,50000.0,594500.0,611.15,27804.65,5446.0
7495,0,1,1,2,2,1821.0,3168.54,3.26,926.7,157.0
7496,3,1,1,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,13765.17,20501.0
7497,12,1,1,2,2,12800.0,241920.0,248.69,4853.84,2844.0
7498,0,1,1,2,2,25000.0,83250.0,116.72,21593.88,3591.0
7499,2,1,2,1,2,85800.0,321750.0,330.76,45180.63,5605.0
7500,0,1,1,2,2,24765.0,200844.15,206.47,11438.93,2751.0
7501,14,1,1,2,2,146746.99759882494,1267480.9786782686,1808.08,19248.7,27953.0
7502,8,1,0,2,2,574.0,998.76,1.03,4353.04,298.0
7503,12,1,1,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,31113.19,44896.759680241674
7504,9,1,1,2,2,51747.0,116948.22,120.22,13770.65,5925.0
7505,0,1,1,1,1,3393.0,7125.3,7.32,4783.36,1273.0
7506,0,1,0,1,1,7000.0,14700.0,15.11,9868.54,2625.0
7507,12,1,1,2,2,26512.0,172858.24,177.7,5073.25,2381.0
7508,12,1,1,2,2,1040.0,3338.4,3.43,14767.58,19965.0
7509,12,1,1,2,2,18886.0,203591.08,209.29,14767.58,19965.0
7510,2,1,2,2,2,19573.0,264626.96,272.04,28812.57,1947.0
7511,2,1,2,2,2,34000.0,221680.0,227.89,28812.57,5862.0
7512,18,1,0,2,2,200.0,4008.0,4.12,1621.53,53.0
7513,5,1,1,1,2,1419.0,6385.5,6.56,961.06,71.0
7514,0,1,1,1,2,2863.0,11709.67,12.04,28669.4,7295.0
7515,2,1,2,2,2,7354.0,34122.56,35.08,28812.57,1447.0
7516,3,1,1,1,2,17000.0,63410.0,78.44,6002.0,931.0
7517,8,1,0,2,2,2158.0,12386.92,12.73,3009.33,196.0
7518,12,1,1,2,2,5768.0,24917.76,25.62,598.91,592.0
7519,4,1,1,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,67318.62599614196,44896.759680241674
7520,4,1,1,2,2,106280.0,1145698.4,1177.78,67318.62599614196,44896.759680241674
7521,9,1,1,2,2,75701.0,350495.63,360.31,43218.07,44896.759680241674
7522,12,1,1,2,2,146746.99759882494,1216500.0,1250.56,47171.27,44896.759680241674
7523,12,1,1,2,2,9784.0,63791.68,78.91,684.86,884.0
7524,20,1,0,1,2,900.0,1791.0,1.84,18387.8,1630.0
7525,12,1,1,2,2,15000.0,97800.0,100.54,10925.34,15659.0
7526,12,1,1,2,2,33922.0,275107.42,282.81,11223.8,16611.0
7527,3,1,1,1,2,57859.0,215814.07,266.96,17858.3,3090.0
7528,12,1,1,2,2,90000.0,729900.0,750.34,18448.52,28111.0
7529,2,1,2,2,2,15485.0,104214.05,107.13,67318.62599614196,19976.0
7530,3,1,1,2,2,2469.0,27726.87,34.3,1163.2,230.0
7531,20,1,0,1,2,710.0,6624.3,6.81,891.0,116.0
7532,3,1,1,2,2,17851.0,212248.39,218.19,1663.18,2117.0
7533,14,1,0,2,2,3273.0,44250.96,45.49,2786.61,389.0
7534,10,1,0,2,2,54147.0,643807.83,661.83,35476.0,6425.0
7535,3,1,1,1,2,34374.0,73904.1,75.97,1462.81,2346.0
7536,4,1,1,2,2,41768.0,92307.28,94.89,3427.33,2599.0
7537,9,1,1,2,2,6.0,0.0,0.0,24309.72,21570.0
7538,14,1,1,2,2,5403.0,73048.56,75.09,2016.1,490.0
7539,0,1,1,2,2,50700.0,391404.0,402.36,39599.1,10413.0
7540,0,1,1,2,2,2000.0,26980.0,27.74,5942.68,1023.0
7541,4,1,1,2,2,1846.0,12183.6,12.52,22520.71,10615.0
7542,2,1,2,2,2,24000.0,185280.0,190.47,67318.62599614196,44896.759680241674
7543,9,1,1,2,2,19913.0,268626.37,276.15,1955.17,1828.0
7544,9,1,1,1,3,3969.0,17542.98,18.03,251.42,561.0
7545,9,1,1,2,2,146746.99759882494,1267480.9786782686,1509.69,67318.62599614196,44896.759680241674
7546,9,1,1,2,2,74346.0,725616.96,745.93,67318.62599614196,44896.759680241674
7547,9,1,1,1,2,146746.99759882494,761850.0,783.18,12654.78,11353.0
7548,4,1,1,2,2,38151.0,83169.18,85.5,15715.08,11342.0
7549,2,1,2,2,2,146746.99759882494,1267480.9786782686,1694.39,62693.85,31271.0
7550,2,1,2,2,2,14648.0,80564.0,82.82,2244.2,1023.0
7551,12,1,1,2,2,1400.0,3052.0,3.59,3644.18,4355.0
7552,9,1,1,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,42077.59,37955.0
7553,18,1,0,1,2,325.0,646.75,0.76,10363.49,1744.0
7554,5,1,1,2,2,13653.0,62667.27,64.42,9426.33,4326.0
7555,0,1,1,2,2,1764.0,6262.2,6.44,707.7,110.0
7556,2,1,2,2,2,128500.0,1233600.0,1268.14,67318.62599614196,44896.759680241674
7557,18,1,0,2,2,240.0,1101.6,1.3,7006.47,1115.0
7558,2,1,2,2,2,41943.0,781817.52,803.71,14266.13,10322.0
7559,2,1,2,2,2,146746.99759882494,1212001.4,1245.94,50569.84,32219.0
7560,2,1,2,2,2,91500.0,706380.0,726.16,50569.84,32219.0
7561,15,1,1,2,2,65000.0,649350.0,764.28,4971.05,7403.0
7562,20,1,0,1,2,300.0,2790.0,3.28,4147.79,266.0
7563,12,1,1,2,2,30120.0,569268.0,585.21,3995.94,6697.0
7564,5,1,1,1,1,2966.0,20257.78,23.84,6310.4,1067.0
7565,18,1,0,1,2,164.0,314.88,0.37,7564.47,1208.0
7566,18,1,0,2,2,240.0,1101.6,1.3,7564.47,1208.0
7567,14,1,1,2,2,79258.0,172782.44,203.36,18500.5,21710.0
7568,2,1,2,2,2,68072.0,653491.2,671.79,15880.0,8799.0
7569,12,1,1,2,2,960.0,3408.0,4.01,137.4,76.0
7570,9,1,1,1,2,146746.99759882494,539798.4,635.34,16679.87,13469.0
7571,2,1,2,2,2,50000.0,386000.0,396.81,12082.0,6201.0
7572,12,1,1,2,2,600.0,2130.0,2.51,708.23,517.0
7573,0,1,1,2,2,45204.0,141036.48,166.0,49314.37,33428.0
7574,0,1,1,2,2,146746.99759882494,1142845.64,1345.13,49314.37,33428.0
7575,2,1,2,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,67318.62599614196,44896.759680241674
7576,2,1,2,2,2,88995.0,687041.4,706.28,67318.62599614196,41904.0
7577,2,1,2,2,2,253.0,733.7,1.44,7445.8,112.0
7578,12,1,0,2,3,168.0,13540.8,26.54,1139.5,85.0
